Source,Target,Type
904,512,Undirected
908,512,Undirected
992,512,Undirected
1051,512,Undirected
564,513,Undirected
757,513,Undirected
808,513,Undirected
848,513,Undirected
1034,513,Undirected
1052,514,Undirected
771,515,Undirected
532,518,Undirected
592,518,Undirected
594,518,Undirected
599,518,Undirected
600,518,Undirected
601,518,Undirected
836,518,Undirected
529,521,Undirected
578,521,Undirected
711,521,Undirected
765,521,Undirected
1016,521,Undirected
607,522,Undirected
528,523,Undirected
546,523,Undirected
570,523,Undirected
765,523,Undirected
822,523,Undirected
1053,523,Undirected
578,524,Undirected
529,527,Undirected
558,527,Undirected
902,527,Undirected
912,527,Undirected
1054,527,Undirected
549,528,Undirected
765,528,Undirected
822,528,Undirected
558,529,Undirected
903,529,Undirected
950,530,Undirected
881,531,Undirected
654,532,Undirected
680,532,Undirected
687,532,Undirected
705,532,Undirected
831,532,Undirected
1055,532,Undirected
612,533,Undirected
757,533,Undirected
1056,535,Undirected
950,538,Undirected
1057,538,Undirected
549,541,Undirected
1009,541,Undirected
552,542,Undirected
725,542,Undirected
726,542,Undirected
729,542,Undirected
756,542,Undirected
833,542,Undirected
886,542,Undirected
888,542,Undirected
558,543,Undirected
581,543,Undirected
617,543,Undirected
687,543,Undirected
709,543,Undirected
721,543,Undirected
1034,543,Undirected
581,545,Undirected
641,545,Undirected
709,545,Undirected
721,545,Undirected
569,546,Undirected
1053,546,Undirected
1058,546,Undirected
551,549,Undirected
564,549,Undirected
568,549,Undirected
660,549,Undirected
765,549,Undirected
816,549,Undirected
831,549,Undirected
1059,549,Undirected
765,551,Undirected
571,552,Undirected
590,552,Undirected
725,552,Undirected
726,552,Undirected
729,552,Undirected
730,552,Undirected
756,552,Undirected
788,552,Undirected
884,552,Undirected
885,552,Undirected
886,552,Undirected
887,552,Undirected
888,552,Undirected
568,553,Undirected
663,553,Undirected
853,553,Undirected
1060,553,Undirected
1061,553,Undirected
564,554,Undirected
565,554,Undirected
709,554,Undirected
824,554,Undirected
849,554,Undirected
868,554,Undirected
869,554,Undirected
928,554,Undirected
1007,554,Undirected
1062,554,Undirected
592,555,Undirected
687,555,Undirected
775,555,Undirected
833,555,Undirected
834,555,Undirected
860,555,Undirected
1009,555,Undirected
1063,555,Undirected
573,556,Undirected
573,557,Undirected
720,557,Undirected
721,557,Undirected
902,558,Undirected
903,558,Undirected
912,558,Undirected
1054,558,Undirected
741,559,Undirected
1064,560,Undirected
860,561,Undirected
902,561,Undirected
912,561,Undirected
1054,561,Undirected
1065,561,Undirected
1066,561,Undirected
568,562,Undirected
578,562,Undirected
588,562,Undirected
654,562,Undirected
660,562,Undirected
677,562,Undirected
769,562,Undirected
578,564,Undirected
660,564,Undirected
709,564,Undirected
762,564,Undirected
808,564,Undirected
824,564,Undirected
848,564,Undirected
849,564,Undirected
868,564,Undirected
869,564,Undirected
957,564,Undirected
995,564,Undirected
996,564,Undirected
1026,564,Undirected
816,565,Undirected
824,565,Undirected
1038,565,Undirected
567,566,Undirected
882,566,Undirected
598,568,Undirected
656,568,Undirected
660,568,Undirected
954,568,Undirected
1061,568,Undirected
669,569,Undirected
595,571,Undirected
726,571,Undirected
756,571,Undirected
788,571,Undirected
885,571,Undirected
886,571,Undirected
887,571,Undirected
888,571,Undirected
612,572,Undirected
659,572,Undirected
960,572,Undirected
980,572,Undirected
710,573,Undirected
851,573,Undirected
603,578,Undirected
604,578,Undirected
611,578,Undirected
656,578,Undirected
659,578,Undirected
671,578,Undirected
715,578,Undirected
811,578,Undirected
866,578,Undirected
891,578,Undirected
1067,578,Undirected
1068,578,Undirected
1069,578,Undirected
1070,578,Undirected
1071,578,Undirected
844,579,Undirected
686,581,Undirected
757,582,Undirected
699,584,Undirected
780,584,Undirected
806,584,Undirected
663,585,Undirected
677,585,Undirected
691,585,Undirected
700,585,Undirected
706,585,Undirected
983,585,Undirected
638,586,Undirected
883,586,Undirected
1031,587,Undirected
1072,587,Undirected
654,588,Undirected
655,588,Undirected
656,588,Undirected
660,588,Undirected
687,588,Undirected
769,588,Undirected
770,588,Undirected
772,588,Undirected
819,588,Undirected
951,588,Undirected
952,588,Undirected
953,588,Undirected
954,588,Undirected
1073,588,Undirected
662,589,Undirected
591,590,Undirected
724,590,Undirected
730,590,Undirected
743,590,Undirected
744,590,Undirected
747,590,Undirected
748,590,Undirected
756,590,Undirected
940,590,Undirected
945,590,Undirected
946,590,Undirected
961,590,Undirected
724,591,Undirected
725,591,Undirected
726,591,Undirected
743,591,Undirected
744,591,Undirected
746,591,Undirected
945,591,Undirected
594,592,Undirected
595,592,Undirected
650,592,Undirected
725,592,Undirected
895,592,Undirected
1074,592,Undirected
695,593,Undirected
745,593,Undirected
1075,593,Undirected
1076,593,Undirected
599,594,Undirected
600,594,Undirected
601,594,Undirected
648,594,Undirected
695,594,Undirected
725,595,Undirected
742,596,Undirected
786,596,Undirected
598,597,Undirected
603,598,Undirected
621,598,Undirected
623,598,Undirected
654,598,Undirected
708,598,Undirected
715,598,Undirected
741,598,Undirected
925,598,Undirected
953,598,Undirected
1032,598,Undirected
1062,598,Undirected
1077,598,Undirected
601,599,Undirected
780,599,Undirected
786,599,Undirected
725,600,Undirected
742,600,Undirected
965,600,Undirected
1046,601,Undirected
622,602,Undirected
623,602,Undirected
621,603,Undirected
630,603,Undirected
741,603,Undirected
855,603,Undirected
621,604,Undirected
872,606,Undirected
1041,607,Undirected
634,608,Undirected
924,608,Undirected
985,608,Undirected
872,609,Undirected
612,610,Undirected
822,610,Undirected
967,610,Undirected
1078,610,Undirected
1079,610,Undirected
614,611,Undirected
1001,611,Undirected
923,612,Undirected
968,612,Undirected
985,612,Undirected
1080,612,Undirected
1081,612,Undirected
1082,612,Undirected
1083,612,Undirected
1084,612,Undirected
1019,613,Undirected
700,614,Undirected
854,614,Undirected
1085,617,Undirected
737,621,Undirected
623,622,Undirected
1013,622,Undirected
821,624,Undirected
677,625,Undirected
636,627,Undirected
640,629,Undirected
683,629,Undirected
872,630,Undirected
730,633,Undirected
859,633,Undirected
872,634,Undirected
924,634,Undirected
969,634,Undirected
985,634,Undirected
1078,634,Undirected
737,636,Undirected
1014,636,Undirected
677,638,Undirected
642,641,Undirected
643,641,Undirected
645,641,Undirected
646,641,Undirected
643,642,Undirected
645,643,Undirected
783,647,Undirected
786,647,Undirected
787,647,Undirected
695,648,Undirected
792,648,Undirected
660,649,Undirected
773,649,Undirected
783,649,Undirected
696,650,Undirected
698,650,Undirected
775,650,Undirected
1086,651,Undirected
853,653,Undirected
656,654,Undirected
660,654,Undirected
769,654,Undirected
770,654,Undirected
772,654,Undirected
769,656,Undirected
953,656,Undirected
661,657,Undirected
752,657,Undirected
825,657,Undirected
846,657,Undirected
979,657,Undirected
935,658,Undirected
987,658,Undirected
1087,658,Undirected
1088,658,Undirected
1089,658,Undirected
853,659,Undirected
664,660,Undirected
677,660,Undirected
769,660,Undirected
772,660,Undirected
962,660,Undirected
1060,660,Undirected
704,661,Undirected
752,661,Undirected
754,661,Undirected
984,661,Undirected
1084,661,Undirected
715,662,Undirected
691,663,Undirected
706,663,Undirected
1090,663,Undirected
1091,664,Undirected
990,665,Undirected
694,668,Undirected
880,668,Undirected
778,671,Undirected
836,671,Undirected
1092,671,Undirected
694,675,Undirected
875,675,Undirected
1047,675,Undirected
1093,680,Undirected
692,687,Undirected
698,687,Undirected
703,687,Undirected
704,687,Undirected
1001,687,Undirected
1007,687,Undirected
1067,687,Undirected
884,688,Undirected
694,689,Undirected
706,691,Undirected
853,691,Undirected
975,691,Undirected
884,692,Undirected
1086,693,Undirected
1094,694,Undirected
696,695,Undirected
786,695,Undirected
775,697,Undirected
790,697,Undirected
790,698,Undirected
797,698,Undirected
801,698,Undirected
806,699,Undirected
879,699,Undirected
987,699,Undirected
1095,699,Undirected
840,700,Undirected
840,701,Undirected
1096,701,Undirected
783,703,Undirected
775,704,Undirected
996,705,Undirected
1097,705,Undirected
755,706,Undirected
847,706,Undirected
994,706,Undirected
1038,706,Undirected
1039,706,Undirected
1043,706,Undirected
1098,706,Undirected
825,707,Undirected
853,707,Undirected
954,707,Undirected
1010,707,Undirected
816,709,Undirected
849,709,Undirected
1035,709,Undirected
1038,709,Undirected
1098,709,Undirected
721,710,Undirected
732,710,Undirected
733,710,Undirected
851,710,Undirected
861,711,Undirected
900,711,Undirected
1050,711,Undirected
795,712,Undirected
988,714,Undirected
1099,714,Undirected
950,715,Undirected
812,718,Undirected
908,719,Undirected
737,723,Undirected
744,724,Undirected
746,724,Undirected
747,724,Undirected
940,724,Undirected
941,724,Undirected
945,724,Undirected
946,724,Undirected
958,724,Undirected
986,724,Undirected
1100,724,Undirected
726,725,Undirected
729,725,Undirected
730,725,Undirected
787,725,Undirected
798,725,Undirected
729,726,Undirected
756,726,Undirected
788,726,Undirected
885,726,Undirected
886,726,Undirected
887,726,Undirected
888,726,Undirected
978,726,Undirected
731,728,Undirected
976,728,Undirected
992,728,Undirected
1003,728,Undirected
859,729,Undirected
756,730,Undirected
945,730,Undirected
981,730,Undirected
982,730,Undirected
983,730,Undirected
974,731,Undirected
992,731,Undirected
1003,731,Undirected
821,734,Undirected
937,736,Undirected
793,738,Undirected
965,742,Undirected
746,743,Undirected
748,743,Undirected
944,743,Undirected
945,743,Undirected
745,744,Undirected
746,744,Undirected
748,744,Undirected
783,744,Undirected
945,744,Undirected
746,745,Undirected
748,745,Undirected
940,745,Undirected
945,745,Undirected
748,746,Undirected
945,746,Undirected
940,748,Undirected
1075,748,Undirected
872,750,Undirected
754,753,Undirected
812,754,Undirected
775,756,Undirected
788,756,Undirected
885,756,Undirected
886,756,Undirected
887,756,Undirected
888,756,Undirected
808,757,Undirected
848,757,Undirected
1020,757,Undirected
1025,757,Undirected
1026,757,Undirected
1027,757,Undirected
1045,757,Undirected
1101,757,Undirected
930,761,Undirected
935,761,Undirected
1048,764,Undirected
795,765,Undirected
822,765,Undirected
1053,765,Undirected
1102,765,Undirected
774,766,Undirected
1103,768,Undirected
770,769,Undirected
953,769,Undirected
819,770,Undirected
975,770,Undirected
1073,770,Undirected
953,771,Undirected
1104,771,Undirected
819,772,Undirected
976,773,Undirected
896,774,Undirected
809,775,Undirected
833,775,Undirected
834,775,Undirected
884,775,Undirected
786,780,Undirected
786,783,Undirected
885,784,Undirected
890,784,Undirected
891,784,Undirected
895,784,Undirected
936,784,Undirected
885,788,Undirected
886,788,Undirected
887,788,Undirected
888,788,Undirected
1005,793,Undirected
1067,793,Undirected
1069,793,Undirected
1078,793,Undirected
1105,793,Undirected
809,794,Undirected
903,795,Undirected
1066,795,Undirected
926,799,Undirected
1106,802,Undirected
850,807,Undirected
848,808,Undirected
1023,808,Undirected
1034,808,Undirected
1097,808,Undirected
833,809,Undirected
834,809,Undirected
957,811,Undirected
1037,811,Undirected
846,812,Undirected
825,814,Undirected
823,816,Undirected
847,816,Undirected
849,816,Undirected
990,818,Undirected
952,819,Undirected
953,819,Undirected
1058,819,Undirected
853,820,Undirected
1053,822,Undirected
868,824,Undirected
870,824,Undirected
1036,824,Undirected
1107,824,Undirected
1062,828,Undirected
976,831,Undirected
834,833,Undirected
908,833,Undirected
1108,834,Undirected
859,836,Undirected
1010,836,Undirected
1109,836,Undirected
1110,836,Undirected
1111,836,Undirected
838,837,Undirected
880,837,Undirected
980,840,Undirected
1035,847,Undirected
1039,847,Undirected
1043,847,Undirected
1098,847,Undirected
1034,848,Undirected
1045,848,Undirected
1098,848,Undirected
1035,849,Undirected
1037,849,Undirected
1043,849,Undirected
1098,849,Undirected
929,853,Undirected
869,854,Undirected
868,855,Undirected
869,855,Undirected
871,855,Undirected
923,855,Undirected
1112,855,Undirected
1113,859,Undirected
907,860,Undirected
963,860,Undirected
1005,860,Undirected
988,861,Undirected
989,861,Undirected
1050,861,Undirected
976,865,Undirected
1113,865,Undirected
869,868,Undirected
870,868,Undirected
1112,868,Undirected
1112,869,Undirected
871,870,Undirected
1035,870,Undirected
1038,870,Undirected
1114,870,Undirected
1115,874,Undirected
1095,878,Undirected
1116,884,Undirected
886,885,Undirected
887,885,Undirected
888,885,Undirected
887,886,Undirected
888,886,Undirected
888,887,Undirected
891,889,Undirected
896,889,Undirected
936,889,Undirected
978,890,Undirected
1117,890,Undirected
896,891,Undirected
907,891,Undirected
895,894,Undirected
920,894,Undirected
976,894,Undirected
981,894,Undirected
982,894,Undirected
983,894,Undirected
1011,894,Undirected
920,895,Undirected
976,895,Undirected
981,895,Undirected
983,895,Undirected
924,896,Undirected
936,896,Undirected
1118,898,Undirected
900,899,Undirected
1058,900,Undirected
912,902,Undirected
1066,902,Undirected
908,904,Undirected
1051,904,Undirected
911,907,Undirected
1004,907,Undirected
1005,907,Undirected
1067,907,Undirected
1069,907,Undirected
992,908,Undirected
1003,908,Undirected
1005,910,Undirected
1067,910,Undirected
1069,910,Undirected
1078,910,Undirected
1105,910,Undirected
1054,912,Undirected
1065,912,Undirected
1066,912,Undirected
1119,919,Undirected
981,920,Undirected
983,920,Undirected
1090,921,Undirected
1002,922,Undirected
1023,923,Undirected
985,924,Undirected
1062,928,Undirected
1120,930,Undirected
1011,931,Undirected
1121,931,Undirected
963,932,Undirected
1005,932,Undirected
987,935,Undirected
1087,935,Undirected
941,940,Undirected
946,940,Undirected
942,941,Undirected
958,942,Undirected
952,950,Undirected
962,954,Undirected
995,957,Undirected
996,957,Undirected
1037,957,Undirected
986,958,Undirected
1063,958,Undirected
1100,958,Undirected
1122,960,Undirected
1080,968,Undirected
1084,968,Undirected
981,976,Undirected
983,976,Undirected
1123,979,Undirected
1068,980,Undirected
983,981,Undirected
1124,981,Undirected
1087,987,Undirected
1050,988,Undirected
1050,989,Undirected
1009,990,Undirected
1003,992,Undirected
996,995,Undirected
1026,995,Undirected
1043,995,Undirected
1112,995,Undirected
1123,997,Undirected
1125,998,Undirected
1049,1001,Undirected
1126,1001,Undirected
1005,1004,Undirected
1067,1004,Undirected
1069,1004,Undirected
1105,1004,Undirected
1067,1005,Undirected
1069,1005,Undirected
1070,1005,Undirected
1105,1005,Undirected
1127,1009,Undirected
1019,1017,Undirected
1068,1017,Undirected
1068,1019,Undirected
1128,1023,Undirected
1097,1024,Undirected
1045,1026,Undirected
1069,1032,Undirected
1078,1032,Undirected
1038,1035,Undirected
1039,1035,Undirected
1043,1035,Undirected
1098,1035,Undirected
1043,1039,Undirected
1098,1039,Undirected
1098,1043,Undirected
1112,1045,Undirected
1129,1053,Undirected
1105,1066,Undirected
1069,1067,Undirected
1070,1067,Undirected
1078,1067,Undirected
1105,1067,Undirected
1070,1069,Undirected
1078,1069,Undirected
1105,1069,Undirected
1105,1070,Undirected
1130,1073,Undirected
1079,1078,Undirected
1084,1080,Undirected
1131,1080,Undirected
1132,1087,Undirected
1089,1088,Undirected
1133,1096,Undirected
1112,1098,Undirected
